DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
8-Jul-21,PORT,East African Portland Cement Ltd,7.2,16,7.2,7.2,7.2,7.2,-,-,-,-
8-Jul-21,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.97,4.1,4,4,-,-,1381700,-
8-Jul-21,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-
8-Jul-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
8-Jul-21,KPLC,Kenya Power and Lighting Company Plc,1.16,2,1.37,1.42,1.37,1.39,-0.02,1.44%,4155500,-
8-Jul-21,TOTL,Total Kenya Ltd,21,26.75,24,24.1,24,24.85,-0.85,3.42%,20000,-
8-Jul-21,UMME,Umeme Ltd,5.4,7.6,5.82,5.82,5.82,5.48,0.34,6.20%,400,-
8-Jul-21,BRIT,Britam Holdings Plc,6,8.3,7.3,7.6,7.5,7.32,0.18,2.46%,19000,-
8-Jul-21,CIC,CIC Insurance Group Ltd,1.95,3.5,3.06,3.4,3.27,3.1,0.17,5.48%,1504300,-
8-Jul-21,JUB,Jubilee Holdings Ltd,210,392,388,390,390,390,-,-,10100,-
8-Jul-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.38,2.4,2.39,2.38,0.01,0.42%,232100,-
8-Jul-21,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,8,8,8,8.56,-0.56,6.54%,1400,-
8-Jul-21,SLAM,Sanlam Kenya Plc,9,14,10,11,10.15,10.95,-0.8,7.31%,1700,-
8-Jul-21,CTUM,Centum Investment Company Plc,14.05,24,16.5,17,16.55,16.85,-0.3,1.78%,279000,-
8-Jul-21,HAFR,Home Afrika Ltd,0.33,0.5,0.41,0.43,0.42,0.41,0.01,2.44%,118400,-
8-Jul-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
8-Jul-21,OCH,Olympia Capital Holdings Ltd,1.63,2.6,2.15,2.15,2.15,2.15,-,-,-,-
8-Jul-21,TCL,Trans-Century Plc,1.01,1.94,1.29,1.35,1.31,1.3,0.01,0.77%,30100,-
8-Jul-21,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8.5,8.9,8.78,8.82,-0.04,0.45%,1900,-
8-Jul-21,BOC,BOC Kenya Plc,54,75.25,63.5,65,63.5,65.75,-2.25,3.42%,931900,-
8-Jul-21,BAT,British American Tobacco Kenya Plc,317,500,445,449.5,445.25,440.5,4.75,1.08%,5100,-
8-Jul-21,CARB,Carbacid Investments Plc,7.9,13,12,12.05,12,12.85,-0.85,6.61%,6900,-
8-Jul-21,EABL,East African Breweries Ltd,148,194,184.75,189,187,184.75,2.25,1.22%,394300,-
8-Jul-21,FTGH,Flame Tree Group Holdings Ltd,1.1,1.5,1.37,1.37,1.37,1.37,-,-,-,-
8-Jul-21,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-
8-Jul-21,UNGA,Unga Group Ltd,26.1,33,27.1,27.1,27.1,27.1,-,-,-,-
8-Jul-21,SCOM,Safaricom Plc,26.4,43.45,41.05,41.5,41.4,41.4,-,-,2191900,-
8-Jul-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6.2,6.5,6.24,6.5,-0.26,4.00%,4600,-
8-Jul-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,890.00","1,890.00","1,890.00","1,890.00",-,-,-,-
8-Jul-21,^FNK15,FTSE NSE Kenya 15 Index,152.56,214.84,207.94,212.66,211.48,208.17,3.31,1.59%,-,-
8-Jul-21,^FNK25,FTSE NSE Kenya 25 Index,167.57,239.16,231.89,235.67,234.5,232.2,2.3,0.99%,-,-
8-Jul-21,^N20I,NSE 20-Share Index,"1,723.96","1,987.50","1,945.11","1,945.11","1,945.11","1,939.44",5.67,0.29%,-,-
8-Jul-21,^N25I,NSE 25-Share Index,"2,935.01","3,917.17","3,866.74","3,866.74","3,866.74","3,830.60",36.14,0.94%,-,-
8-Jul-21,^NASI,NSE All-Share Index,129.24,179.45,175.64,175.64,175.64,174.8,0.84,0.48%,-,-
8-Jul-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","2,206.44","2,182.08","2,182.08","2,182.08","2,143.70",38.38,1.79%,-,-
8-Jul-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,746.09","1,740.41","1,740.41","1,740.41","1,709.80",30.61,1.79%,-,-
9-Jul-21,EGAD,Eaagads Ltd,10,15,10.8,10.8,10.8,10.8,-,-,200,-
9-Jul-21,KUKZ,Kakuzi Plc,351,415,370,375.5,372.75,405,-32.25,7.96%,600,-
9-Jul-21,KAPC,Kapchorua Tea Kenya Plc,68.5,101,85,85,85,85.5,-0.5,0.58%,100,-
9-Jul-21,LIMT,Limuru Tea Plc,260,400,300,300,300,300,-,-,-,-
9-Jul-21,SASN,Sasini Plc,16,20,18.3,19.5,18.95,18.95,-,-,12700,-
9-Jul-21,WTK,Williamson Tea Kenya Plc,119,154.75,136,137.5,137.5,138.25,-0.75,0.54%,1300,-
9-Jul-21,CGEN,Car and General (K) Ltd,20,37.8,28,28,28,28,-,-,-,-
9-Jul-21,ABSA,ABSA Bank Kenya Plc,8.5,10.8,10,10.15,10.05,10,0.05,0.50%,2958300,-
9-Jul-21,BKG,BK Group Plc,12.15,38.8,26,26,26,27,-1,3.70%,100,-
9-Jul-21,COOP,Co-operative Bank of Kenya Ltd,10.4,14.05,13.2,13.75,13.5,13.6,-0.1,0.74%,416500,-
9-Jul-21,DTK,Diamond Trust Bank Kenya Ltd,57.5,78.5,58.5,59.5,59,59,-,-,144600,-
9-Jul-21,EQTY,Equity Group Holdings Plc,29,51.75,48.5,49.4,49,49,-,-,3436300,-
9-Jul-21,HFCK,HF Group Ltd,2.86,5.48,3.9,3.9,3.9,3.91,-0.01,0.26%,10000,-
9-Jul-21,IMH,I & M Holdings Plc,20.5,27.25,21.5,22.95,21.55,21.75,-0.2,0.92%,256100,-
9-Jul-21,KCB,KCB Group Plc,30.9,48.6,45.1,47,45.5,45.5,-,-,1263400,-
9-Jul-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
9-Jul-21,NCBA,NCBA Group Plc,20,27.85,25.55,26.5,26,25.6,0.4,1.56%,25600,-
9-Jul-21,SBIC,Stanbic Holdings Plc,72.25,93,80,80,80,80,-,-,-,-
9-Jul-21,SCBK,Standard Chartered Bank Kenya Ltd,127,170,129,130.75,129.5,129.5,-,-,174800,-
9-Jul-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
9-Jul-21,EVRD,Eveready East Africa Ltd,0.85,1.5,0.96,0.97,0.97,0.96,0.01,1.04%,1600,-
9-Jul-21,XPRS,Express Kenya Plc,2.5,4.9,4,4,4,4,-,-,-,-
9-Jul-21,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
9-Jul-21,LKL,Longhorn Publishers Plc,3.7,5,4,4,4,3.99,0.01,0.25%,27900,-
9-Jul-21,NBV,Nairobi Business Ventures Ltd,0.55,13.8,12.05,12.9,12.4,12.35,0.05,0.40%,56900,-
9-Jul-21,NMG,Nation Media Group Plc,11.4,26.5,24,25,25,25,-,-,827300,-
9-Jul-21,SMER,Sameer Africa Plc,2.46,4.2,3.37,3.37,3.37,3.1,0.27,8.71%,100,-
9-Jul-21,SGL,Standard Group Plc,15,26.3,19,19,19,18,1,5.56%,300,-
9-Jul-21,TPSE,TPS Eastern Africa (Serena) Ltd,13.2,18,14,14.95,14.2,14,0.2,1.43%,11800,-
9-Jul-21,UCHM,Uchumi Supermarket Plc,0.2,0.35,0.27,0.27,0.27,0.26,0.01,3.85%,18400,-
9-Jul-21,SCAN,WPP ScanGroup Plc,4.31,9.26,5.06,5.4,5.08,5.1,-0.02,0.39%,316100,-
9-Jul-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
9-Jul-21,BAMB,Bamburi Cement Ltd,19.05,47.05,36.5,36.6,36.55,36.95,-0.4,1.08%,26200,-
9-Jul-21,CRWN,Crown Paints Kenya Plc,19.05,49,26.3,26.3,26.3,29.2,-2.9,9.93%,300,-
9-Jul-21,CABL,East African Cables Ltd,1.18,2.02,1.38,1.38,1.38,1.3,0.08,6.15%,700,-
9-Jul-21,PORT,East African Portland Cement Ltd,7.2,16,7.2,7.2,7.2,7.2,-,-,2400,-
9-Jul-21,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.96,4.05,4,4,-,-,242400,-
9-Jul-21,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-
9-Jul-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
9-Jul-21,KPLC,Kenya Power and Lighting Company Plc,1.16,1.96,1.37,1.39,1.38,1.37,0.01,0.73%,513200,-
9-Jul-21,TOTL,Total Kenya Ltd,21,26.75,23.5,25.5,24.35,24,0.35,1.46%,5600,-
9-Jul-21,UMME,Umeme Ltd,5.4,7.6,5.48,5.82,5.52,5.82,-0.3,5.15%,7300,-
9-Jul-21,BRIT,Britam Holdings Plc,6,8.5,7.46,7.6,7.5,7.5,-,-,7400,-
9-Jul-21,CIC,CIC Insurance Group Ltd,1.95,3.5,3.3,3.5,3.39,3.27,0.12,3.67%,247700,-
9-Jul-21,JUB,Jubilee Holdings Ltd,210,392,390,390,390,390,-,-,-,-
9-Jul-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.39,2.5,2.43,2.39,0.04,1.67%,182400,-
9-Jul-21,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,8,8,8,8,-,-,-,-
9-Jul-21,SLAM,Sanlam Kenya Plc,9,14,10.15,10.15,10.15,10.15,-,-,-,-
9-Jul-21,CTUM,Centum Investment Company Plc,14.05,23.25,16.95,17.4,17.15,16.55,0.6,3.63%,13200,-
9-Jul-21,HAFR,Home Afrika Ltd,0.33,0.47,0.41,0.44,0.42,0.42,-,-,21200,-
9-Jul-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
9-Jul-21,OCH,Olympia Capital Holdings Ltd,1.63,2.6,2.15,2.15,2.15,2.15,-,-,100,-
9-Jul-21,TCL,Trans-Century Plc,1.01,1.81,1.29,1.3,1.29,1.31,-0.02,1.53%,105300,-
9-Jul-21,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8.76,8.9,8.78,8.78,-,-,3800,-
9-Jul-21,BOC,BOC Kenya Plc,55,75.25,63,63.5,63,63.5,-0.5,0.79%,1500,-
9-Jul-21,BAT,British American Tobacco Kenya Plc,317,500,445,449,448.75,445.25,3.5,0.79%,14500,-
9-Jul-21,CARB,Carbacid Investments Plc,7.9,13,12,12.05,12,12,-,-,2400,-
9-Jul-21,EABL,East African Breweries Ltd,148,194,181,189,187.5,187,0.5,0.27%,2311600,-
9-Jul-21,FTGH,Flame Tree Group Holdings Ltd,1.1,1.5,1.32,1.32,1.32,1.37,-0.05,3.65%,4300,-
9-Jul-21,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-
9-Jul-21,UNGA,Unga Group Ltd,26.1,33,27.1,27.1,27.1,27.1,-,-,-,-
9-Jul-21,SCOM,Safaricom Plc,27.8,44.25,41.2,41.45,41.25,41.4,-0.15,0.36%,4145900,-
9-Jul-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6.14,6.24,6.16,6.24,-0.08,1.28%,5100,-
9-Jul-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,890.00","1,890.00","1,890.00","1,890.00",-,-,-,-
9-Jul-21,^FNK15,FTSE NSE Kenya 15 Index,153.88,219.67,210.51,213.26,211.61,211.48,0.13,0.06%,-,-
9-Jul-21,^FNK25,FTSE NSE Kenya 25 Index,168.17,245.54,233.41,235.51,234.19,234.5,-0.31,0.13%,-,-
9-Jul-21,^N20I,NSE 20-Share Index,"1,723.96","1,987.50","1,951.41","1,951.41","1,951.41","1,945.11",6.3,0.32%,-,-
9-Jul-21,^N25I,NSE 25-Share Index,"2,971.57","3,975.42","3,865.03","3,865.03","3,865.03","3,866.74",-1.71,0.04%,-,-
9-Jul-21,^NASI,NSE All-Share Index,130.51,182.96,175.22,175.22,175.22,175.64,-0.42,0.24%,-,-
9-Jul-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,542.79","2,245.00","2,181.19","2,181.19","2,181.19","2,182.08",-0.89,0.04%,-,-
9-Jul-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,226.54","1,766.86","1,739.70","1,739.70","1,739.70","1,740.41",-0.71,0.04%,-,-
12-Jul-21,EGAD,Eaagads Ltd,10,15,10.8,10.8,10.8,10.8,-,-,5700,-
12-Jul-21,KUKZ,Kakuzi Plc,351,415,372.75,372.75,372.75,372.75,-,-,-,-
12-Jul-21,KAPC,Kapchorua Tea Kenya Plc,68.5,101,85,85,85,85,-,-,-,-
12-Jul-21,LIMT,Limuru Tea Plc,260,400,300,300,300,300,-,-,100,-
12-Jul-21,SASN,Sasini Plc,16,20,18.95,19,19,18.95,0.05,0.26%,11000,-
12-Jul-21,WTK,Williamson Tea Kenya Plc,119,154.75,138.5,138.5,138.5,137.5,1,0.73%,100,-
12-Jul-21,CGEN,Car and General (K) Ltd,20,37.8,28,28,28,28,-,-,-,-
12-Jul-21,ABSA,ABSA Bank Kenya Plc,8.5,10.8,10,10.25,10.1,10.05,0.05,0.50%,142200,-
12-Jul-21,BKG,BK Group Plc,12.15,38.8,26,26,26,26,-,-,-,-
12-Jul-21,COOP,Co-operative Bank of Kenya Ltd,10.4,14.05,13.2,13.75,13.55,13.5,0.05,0.37%,69800,-
12-Jul-21,DTK,Diamond Trust Bank Kenya Ltd,57.5,78.5,58,60,58,59,-1,1.69%,4555100,-
12-Jul-21,EQTY,Equity Group Holdings Plc,28,51.5,47.7,49.4,48.65,49,-0.35,0.71%,185800,-
12-Jul-21,HFCK,HF Group Ltd,2.86,5.48,3.9,3.9,3.9,3.9,-,-,30100,-
12-Jul-21,IMH,I & M Holdings Plc,20.5,27.25,22,22.9,22.15,21.55,0.6,2.78%,2300,-
12-Jul-21,KCB,KCB Group Plc,30,48,42.7,46,44.75,45.5,-0.75,1.65%,328900,-
12-Jul-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
12-Jul-21,NCBA,NCBA Group Plc,20,27.85,25,26.3,25.5,26,-0.5,1.92%,202800,-
12-Jul-21,SBIC,Stanbic Holdings Plc,72.25,93,80,83.75,80.25,80,0.25,0.31%,2300,-
12-Jul-21,SCBK,Standard Chartered Bank Kenya Ltd,127,170,129.5,132,129.75,129.5,0.25,0.19%,45400,-
12-Jul-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
12-Jul-21,EVRD,Eveready East Africa Ltd,0.85,1.5,0.95,1,0.97,0.97,-,-,5500,-
12-Jul-21,XPRS,Express Kenya Plc,2.5,4.9,4,4,4,4,-,-,-,-
12-Jul-21,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
12-Jul-21,LKL,Longhorn Publishers Plc,3.7,5,4,4,4,4,-,-,1500,-
12-Jul-21,NBV,Nairobi Business Ventures Ltd,0.55,13.8,12,13.5,12.5,12.4,0.1,0.81%,22000,-
12-Jul-21,NMG,Nation Media Group Plc,10.5,26.5,24,25,24.95,25,-0.05,0.20%,91000,-
12-Jul-21,SMER,Sameer Africa Plc,2.46,4.2,3.37,3.37,3.37,3.37,-,-,-,-
12-Jul-21,SGL,Standard Group Plc,15,26.3,19,19,19,19,-,-,3600,-
12-Jul-21,TPSE,TPS Eastern Africa (Serena) Ltd,13.2,18,15,15,15,14.2,0.8,5.63%,500,-
12-Jul-21,UCHM,Uchumi Supermarket Plc,0.2,0.35,0.25,0.27,0.26,0.27,-0.01,3.70%,167800,-
12-Jul-21,SCAN,WPP ScanGroup Plc,4.31,9.26,5,5.12,5.02,5.08,-0.06,1.18%,160500,-
12-Jul-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
12-Jul-21,BAMB,Bamburi Cement Ltd,19.05,47.05,36.5,37,36.65,36.55,0.1,0.27%,3600,-
12-Jul-21,CRWN,Crown Paints Kenya Plc,19.05,49,26,26,26,26.3,-0.3,1.14%,1400,-
12-Jul-21,CABL,East African Cables Ltd,1.18,2.02,1.38,1.4,1.39,1.38,0.01,0.72%,8800,-
12-Jul-21,PORT,East African Portland Cement Ltd,7.2,16,7.2,7.2,7.2,7.2,-,-,4800,-
12-Jul-21,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.98,4,4,4,-,-,420600,-
12-Jul-21,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-
12-Jul-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
12-Jul-21,KPLC,Kenya Power and Lighting Company Plc,1.16,1.96,1.37,1.39,1.37,1.38,-0.01,0.72%,709200,-
12-Jul-21,TOTL,Total Kenya Ltd,21,26.75,25,25.1,25.05,24.35,0.7,2.87%,5800,-
12-Jul-21,UMME,Umeme Ltd,5.4,7.6,5.82,5.82,5.82,5.52,0.3,5.43%,100,-
12-Jul-21,BRIT,Britam Holdings Plc,6,8.3,7.04,7.6,7.5,7.5,-,-,47800,-
12-Jul-21,CIC,CIC Insurance Group Ltd,1.95,3.5,3.3,3.5,3.39,3.39,-,-,1477700,-
12-Jul-21,JUB,Jubilee Holdings Ltd,210,392,355,355,355,390,-35,8.97%,200,-
12-Jul-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.45,2.55,2.53,2.43,0.1,4.12%,306800,-
12-Jul-21,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,8,8,8,8,-,-,100,-
12-Jul-21,SLAM,Sanlam Kenya Plc,9,14,10.15,10.15,10.15,10.15,-,-,-,-
12-Jul-21,CTUM,Centum Investment Company Plc,14.05,23.25,16.95,17.25,17.15,17.15,-,-,2500,-
12-Jul-21,HAFR,Home Afrika Ltd,0.33,0.5,0.42,0.44,0.43,0.42,0.01,2.38%,53900,-
12-Jul-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
12-Jul-21,OCH,Olympia Capital Holdings Ltd,1.63,2.6,2,2,2,2.15,-0.15,6.98%,900,-
12-Jul-21,TCL,Trans-Century Plc,1.01,1.87,1.3,1.3,1.3,1.29,0.01,0.78%,300,-
12-Jul-21,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8.7,9,8.74,8.78,-0.04,0.46%,4200,-
12-Jul-21,BOC,BOC Kenya Plc,55,75.25,63.5,63.5,63.5,63,0.5,0.79%,100,-
12-Jul-21,BAT,British American Tobacco Kenya Plc,317,500,435,440,435.75,448.75,-13,2.90%,1100,-
12-Jul-21,CARB,Carbacid Investments Plc,7.9,13,12,12,12,12,-,-,13200,-
12-Jul-21,EABL,East African Breweries Ltd,148,194,180,189,184.5,187.5,-3,1.60%,46000,-
12-Jul-21,FTGH,Flame Tree Group Holdings Ltd,1.1,1.5,1.32,1.37,1.34,1.32,0.02,1.52%,11700,-
12-Jul-21,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-
12-Jul-21,UNGA,Unga Group Ltd,26.1,33,27.1,27.1,27.1,27.1,-,-,-,-
12-Jul-21,SCOM,Safaricom Plc,27.5,43.45,40.65,41.4,41.15,41.25,-0.1,0.24%,1212400,-
12-Jul-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6.14,6.2,6.18,6.16,0.02,0.32%,6900,-
12-Jul-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,890.00","1,890.00","1,890.00","1,890.00",-,-,-,-
12-Jul-21,^FNK15,FTSE NSE Kenya 15 Index,152.56,216.91,207.31,212.4,209.99,211.61,-1.62,0.77%,-,-
12-Jul-21,^FNK25,FTSE NSE Kenya 25 Index,167.57,241.97,230.37,234.9,232.52,234.19,-1.67,0.71%,-,-
12-Jul-21,^N20I,NSE 20-Share Index,"1,723.96","1,987.50","1,943.89","1,943.89","1,943.89","1,951.41",-7.52,0.39%,-,-
12-Jul-21,^N25I,NSE 25-Share Index,"2,935.01","3,950.14","3,837.27","3,837.27","3,837.27","3,865.03",-27.76,0.72%,-,-
12-Jul-21,^NASI,NSE All-Share Index,129.46,181.18,174.44,174.44,174.44,175.22,-0.78,0.45%,-,-
12-Jul-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","2,233.26","2,158.81","2,158.81","2,158.81","2,181.19",-22.38,1.03%,-,-
12-Jul-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,759.23","1,721.85","1,721.85","1,721.85","1,739.70",-17.85,1.03%,-,-
13-Jul-21,EGAD,Eaagads Ltd,10,15,11.8,11.85,11.8,10.8,1,9.26%,200,-
13-Jul-21,KUKZ,Kakuzi Plc,351,415,372.75,372.75,372.75,372.75,-,-,-,-
13-Jul-21,KAPC,Kapchorua Tea Kenya Plc,68.5,101,85,85,85,85,-,-,-,-
13-Jul-21,LIMT,Limuru Tea Plc,260,400,300,300,300,300,-,-,-,-
13-Jul-21,SASN,Sasini Plc,16,20,19,19,19,19,-,-,10000,-
13-Jul-21,WTK,Williamson Tea Kenya Plc,119,154.75,138.5,138.5,138.5,138.5,-,-,-,-
13-Jul-21,CGEN,Car and General (K) Ltd,20,37.8,27.75,28,28,28,-,-,13000,-
13-Jul-21,ABSA,ABSA Bank Kenya Plc,8.5,10.8,9.9,10.2,10,10.1,-0.1,0.99%,109100,-
13-Jul-21,BKG,BK Group Plc,12.15,38.8,28,28,28,26,2,7.69%,500,-
13-Jul-21,COOP,Co-operative Bank of Kenya Ltd,10.4,14.05,13.6,13.8,13.7,13.55,0.15,1.11%,53200,-
13-Jul-21,DTK,Diamond Trust Bank Kenya Ltd,57.5,78.5,59.5,63.75,59.5,58,1.5,2.59%,222500,-
13-Jul-21,EQTY,Equity Group Holdings Plc,28,51.5,47.7,48.5,48,48.65,-0.65,1.34%,285200,-
13-Jul-21,HFCK,HF Group Ltd,2.86,5.48,3.8,3.9,3.83,3.9,-0.07,1.79%,52300,-
13-Jul-21,IMH,I & M Holdings Plc,20.5,27.25,21.5,22.9,21.55,22.15,-0.6,2.71%,402100,-
13-Jul-21,KCB,KCB Group Plc,30,48,44,45,44.75,44.75,-,-,1518300,-
13-Jul-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
13-Jul-21,NCBA,NCBA Group Plc,20,27.85,25.5,26.4,25.75,25.5,0.25,0.98%,30700,-
13-Jul-21,SBIC,Stanbic Holdings Plc,72.25,93,83.75,83.75,83.75,80.25,3.5,4.36%,1000,-
13-Jul-21,SCBK,Standard Chartered Bank Kenya Ltd,127,170,129.5,132,130.25,129.75,0.5,0.39%,13600,-
13-Jul-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
13-Jul-21,EVRD,Eveready East Africa Ltd,0.85,1.5,0.97,0.97,0.97,0.97,-,-,800,-
13-Jul-21,XPRS,Express Kenya Plc,2.5,4.9,4.4,4.4,4.4,4,0.4,10.00%,400,-
13-Jul-21,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
13-Jul-21,LKL,Longhorn Publishers Plc,3.7,5,4.02,4.1,4.1,4,0.1,2.50%,27300,-
13-Jul-21,NBV,Nairobi Business Ventures Ltd,0.55,13.8,11.25,12.5,12,12.5,-0.5,4.00%,48100,-
13-Jul-21,NMG,Nation Media Group Plc,10.5,26.5,24,25.5,25,24.95,0.05,0.20%,462100,-
13-Jul-21,SMER,Sameer Africa Plc,2.46,4.2,3.4,3.4,3.4,3.37,0.03,0.89%,500,-
13-Jul-21,SGL,Standard Group Plc,15,26.3,17.1,17.1,17.1,19,-1.9,10.00%,1500,-
13-Jul-21,TPSE,TPS Eastern Africa (Serena) Ltd,13.2,18,14.1,14.5,14.1,15,-0.9,6.00%,8300,-
13-Jul-21,UCHM,Uchumi Supermarket Plc,0.2,0.35,0.25,0.26,0.25,0.26,-0.01,3.85%,20900,-
13-Jul-21,SCAN,WPP ScanGroup Plc,4.31,9.26,4.8,5,5,5.02,-0.02,0.40%,562400,-
13-Jul-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
13-Jul-21,BAMB,Bamburi Cement Ltd,19.05,47.05,36.75,37.6,37,36.65,0.35,0.95%,12700,-
13-Jul-21,CRWN,Crown Paints Kenya Plc,19.05,49,26,26,26,26,-,-,900,-
13-Jul-21,CABL,East African Cables Ltd,1.18,2.02,1.35,1.39,1.35,1.39,-0.04,2.88%,52500,-
13-Jul-21,PORT,East African Portland Cement Ltd,7.2,16,7.2,7.2,7.2,7.2,-,-,-,-
13-Jul-21,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.98,4,4,4,-,-,899500,-
13-Jul-21,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-
13-Jul-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
13-Jul-21,KPLC,Kenya Power and Lighting Company Plc,1.16,1.96,1.37,1.42,1.39,1.37,0.02,1.46%,492700,-
13-Jul-21,TOTL,Total Kenya Ltd,21,26.75,25,25.1,25.05,25.05,-,-,300,-
13-Jul-21,UMME,Umeme Ltd,5.4,7.6,5.8,5.82,5.82,5.82,-,-,2000,-
13-Jul-21,BRIT,Britam Holdings Plc,6,8.3,7.4,7.68,7.52,7.5,0.02,0.27%,22000,-
13-Jul-21,CIC,CIC Insurance Group Ltd,1.95,3.5,3.1,3.45,3.37,3.39,-0.02,0.59%,282500,-
13-Jul-21,JUB,Jubilee Holdings Ltd,210,392,356,356,356,355,1,0.28%,4300,-
13-Jul-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.45,2.6,2.52,2.53,-0.01,0.40%,1332400,-
13-Jul-21,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,8,8,8,8,-,-,1100,-
13-Jul-21,SLAM,Sanlam Kenya Plc,9,14,10.15,10.95,10.25,10.15,0.1,0.99%,3100,-
13-Jul-21,CTUM,Centum Investment Company Plc,14.05,23.25,16.9,17.2,17,17.15,-0.15,0.87%,14400,-
13-Jul-21,HAFR,Home Afrika Ltd,0.33,0.5,0.43,0.44,0.44,0.43,0.01,2.33%,14900,-
13-Jul-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
13-Jul-21,OCH,Olympia Capital Holdings Ltd,1.63,2.6,2.15,2.19,2.18,2,0.18,9.00%,1200,-
13-Jul-21,TCL,Trans-Century Plc,1.01,1.87,1.3,1.32,1.31,1.3,0.01,0.77%,7200,-
13-Jul-21,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8.5,9,8.58,8.74,-0.16,1.83%,15000,-
13-Jul-21,BOC,BOC Kenya Plc,55,75.25,63.5,63.5,63.5,63.5,-,-,-,-
13-Jul-21,BAT,British American Tobacco Kenya Plc,317,500,440.5,441.5,441.5,435.75,5.75,1.32%,900,-
